label,text,text_length,preprocessed_text,is_spam,u_count,call_count,2_count,get_count,ur_count,go_count,&lt;#&gt;_count,4_count,got_count,like_count,know_count,come_count,free_count,good_count,?_count,want_count,._count,send_count,..._count,time_count
ham,Uncle boye. I need movies oh. Guide me. Plus you know torrents are not particularly legal here. And the system is slowing down. What should i do. Have a gr8 day. Plus have you started cos i dont meet you online. How was the honey moon.,235,"['uncle', 'boye.', 'need', 'movies', 'oh.', 'guide', 'me.', 'plus', 'know', 'torrents', 'particularly', 'legal', 'here.', 'system', 'slowing', 'down.', 'do.', 'gr8', 'day.', 'plus', 'started', 'cos', 'dont', 'meet', 'online.', 'honey', 'moon.']",False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ham,Oh ya ya. I remember da. .,26,"['oh', 'ya', 'ya.', 'remember', 'da.', '.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ham,Btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude,114,"['btw', 'regarding', 'really', 'try', 'see', 'anyone', 'else', '4th', 'guy', 'commit', 'random', 'dude']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spam,"For ur chance to win £250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk.",121,"['ur', 'chance', 'win', '£250', 'cash', 'every', 'wk', 'txt:', 'play', '83370.', ""t's&c's"", 'www.music-trivia.net', 'custcare', '08715705022,', '1x150p/wk.']",True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,I not busy juz dun wan 2 go so early.. Hee.. ,45,"['busy', 'juz', 'dun', 'wan', '2', 'go', 'early..', 'hee..']",False,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Rightio. 11.48 it is then. Well arent we all up bright and early this morning.,78,"['rightio.', '11.48', 'then.', 'well', 'arent', 'bright', 'early', 'morning.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"Great. I'm in church now, will holla when i get out",51,"['great.', 'church', 'now,', 'holla', 'get']",False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Back in brum! Thanks for putting us up and keeping us all and happy. See you soon ,82,"['back', 'brum!', 'thanks', 'putting', 'us', 'keeping', 'us', 'happy.', 'see', 'soon']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,I donno if they are scorable,28,"['donno', 'scorable']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,&lt;#&gt;  great loxahatchee xmas tree burning update: you can totally see stars here,85,"['&lt;#&gt;', 'great', 'loxahatchee', 'xmas', 'tree', 'burning', 'update:', 'totally', 'see', 'stars']",False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"Yes but i dont care! I need you bad, princess!",46,"['yes', 'dont', 'care!', 'need', 'bad,', 'princess!']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"The guy (kadeem) hasn't been selling since the break, I know one other guy but he's paranoid as fuck and doesn't like selling without me there and I can't be up there til late tonight",183,"['guy', '(kadeem)', 'selling', 'since', 'break,', 'know', 'one', 'guy', 'paranoid', 'fuck', 'like', 'selling', 'without', ""can't"", 'til', 'late', 'tonight']",False,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ham,Tmr then ü brin lar... Aiya later i come n c lar... Mayb ü neva set properly ü got da help sheet wif ü...,105,"['tmr', 'ü', 'brin', 'lar...', 'aiya', 'later', 'come', 'n', 'c', 'lar...', 'mayb', 'ü', 'neva', 'set', 'properly', 'ü', 'got', 'da', 'help', 'sheet', 'wif', 'ü...']",False,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
ham,Do u knw dis no. &lt;#&gt; ?,28,"['u', 'knw', 'dis', 'no.', '&lt;#&gt;', '?']",False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ham,Then she dun believe wat?,25,"['dun', 'believe', 'wat?']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,K..give back my thanks.,23,"['k..give', 'back', 'thanks.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,I know complain num only..bettr directly go to bsnl offc nd apply for it..,74,"['know', 'complain', 'num', 'only..bettr', 'directly', 'go', 'bsnl', 'offc', 'nd', 'apply', 'it..']",False,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ham,Okay. I've seen it. So i should pick it on friday?,50,"['okay.', 'seen', 'it.', 'pick', 'friday?']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,How much she payed. Suganya.,28,"['much', 'payed.', 'suganya.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Left dessert. U wan me 2 go suntec look 4 u?,44,"['left', 'dessert.', 'u', 'wan', '2', 'go', 'suntec', 'look', '4', 'u?']",False,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ham,"Abeg, make profit. But its a start. Are you using it to get sponsors for the next event?",88,"['abeg,', 'make', 'profit.', 'start.', 'using', 'get', 'sponsors', 'next', 'event?']",False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Onum ela pa. Normal than.,25,"['onum', 'ela', 'pa.', 'normal', 'than.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,K.k..how is your sister kids?,29,"['k.k..how', 'sister', 'kids?']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"Cool, I'll text you when I'm on the way",39,"['cool,', 'text', 'way']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Nope. Meanwhile she talk say make i greet you.,46,"['nope.', 'meanwhile', 'talk', 'say', 'make', 'greet', 'you.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,i cant talk to you now.i will call when i can.dont keep calling.,64,"['cant', 'talk', 'now.i', 'call', 'can.dont', 'keep', 'calling.']",False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Anything lar...,15,"['anything', 'lar...']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"Rose needs water, season needs change, poet needs imagination..My phone needs ur sms and i need ur lovely frndship forever....",126,"['rose', 'needs', 'water,', 'season', 'needs', 'change,', 'poet', 'needs', 'imagination..my', 'phone', 'needs', 'ur', 'sms', 'need', 'ur', 'lovely', 'frndship', 'forever....']",False,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"Good afternoon, babe. How goes that day ? Any job prospects yet ? I miss you, my love ... *sighs* ... :-(",105,"['good', 'afternoon,', 'babe.', 'goes', 'day', '?', 'job', 'prospects', 'yet', '?', 'miss', 'you,', 'love', '...', '*sighs*', '...', ':-(']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0
ham,They will pick up and drop in car.so no problem..,49,"['pick', 'drop', 'car.so', 'problem..']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,S.i think he is waste for rr..,30,"['s.i', 'think', 'waste', 'rr..']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,He is world famamus....,23,"['world', 'famamus....']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Is there coming friday is leave for pongal?do you get any news from your work place.,84,"['coming', 'friday', 'leave', 'pongal?do', 'get', 'news', 'work', 'place.']",False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Lol well don't do it without me. We could have a big sale together.,67,"['lol', 'well', 'without', 'me.', 'could', 'big', 'sale', 'together.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,* Am on my way,14,"['*', 'way']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Eat at old airport road... But now 630 oredi... Got a lot of pple...,68,"['eat', 'old', 'airport', 'road...', '630', 'oredi...', 'got', 'lot', 'pple...']",False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ham,"sry can't talk on phone, with parents",37,"['sry', ""can't"", 'talk', 'phone,', 'parents']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Ok lor wat time ü finish?,25,"['ok', 'lor', 'wat', 'time', 'ü', 'finish?']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ham,"Princess, i like to make love  &lt;#&gt;  times per night. Hope thats not a problem!",84,"['princess,', 'like', 'make', 'love', '&lt;#&gt;', 'times', 'per', 'night.', 'hope', 'thats', 'problem!']",False,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ham,Mm i am on the way to railway,29,"['mm', 'way', 'railway']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"I'm done. I'm sorry. I hope your next space gives you everything you want. Remember all the furniture is yours. If i'm not around when you move it, just lock all the locks and leave the key with jenne.",201,"['done.', 'sorry.', 'hope', 'next', 'space', 'gives', 'everything', 'want.', 'remember', 'furniture', 'yours.', 'around', 'move', 'it,', 'lock', 'locks', 'leave', 'key', 'jenne.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Not yet. Just i'd like to keep in touch and it will be the easiest way to do that from barcelona. By the way how ru and how is the house?,137,"['yet.', 'like', 'keep', 'touch', 'easiest', 'way', 'barcelona.', 'way', 'ru', 'house?']",False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
spam,"Sppok up ur mob with a Halloween collection of nokia logo&pic message plus a FREE eerie tone, txt CARD SPOOK to 8007",116,"['sppok', 'ur', 'mob', 'halloween', 'collection', 'nokia', 'logo&pic', 'message', 'plus', 'free', 'eerie', 'tone,', 'txt', 'card', 'spook', '8007']",True,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
spam,"Urgent! call 09066612661 from landline. Your complementary 4* Tenerife Holiday or £10,000 cash await collection SAE T&Cs PO Box 3 WA14 2PX 150ppm 18+ Sender: Hol Offer",167,"['urgent!', 'call', '09066612661', 'landline.', 'complementary', '4*', 'tenerife', 'holiday', '£10,000', 'cash', 'await', 'collection', 'sae', 't&cs', 'po', 'box', '3', 'wa14', '2px', '150ppm', '18+', 'sender:', 'hol', 'offer']",True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,K.:)do it at evening da:)urgent:),33,"['k.:)do', 'evening', 'da:)urgent:)']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Pansy! You've been living in a jungle for two years! Its my driving you should be more worried about!,101,"['pansy!', 'living', 'jungle', 'two', 'years!', 'driving', 'worried', 'about!']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Mm have some kanji dont eat anything heavy ok,45,"['mm', 'kanji', 'dont', 'eat', 'anything', 'heavy', 'ok']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Only if you promise your getting out as SOON as you can. And you'll text me in the morning to let me know you made it in ok.,124,"['promise', 'getting', 'soon', 'can.', 'text', 'morning', 'let', 'know', 'made', 'ok.']",False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ham,Lol that's different. I don't go trying to find every real life photo you ever took.,84,"['lol', ""that's"", 'different.', 'go', 'trying', 'find', 'every', 'real', 'life', 'photo', 'ever', 'took.']",False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,I dont thnk its a wrong calling between us,42,"['dont', 'thnk', 'wrong', 'calling', 'us']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,K ill drink.pa then what doing. I need srs model pls send it to my mail id pa.,78,"['k', 'ill', 'drink.pa', 'doing.', 'need', 'srs', 'model', 'pls', 'send', 'mail', 'id', 'pa.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ham,Aiyah e rain like quite big leh. If drizzling i can at least run home.,70,"['aiyah', 'e', 'rain', 'like', 'quite', 'big', 'leh.', 'drizzling', 'least', 'run', 'home.']",False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ham,I have 2 docs appointments next week.:/ I'm tired of them shoving stuff up me. Ugh why couldn't I have had a normal body?,121,"['2', 'docs', 'appointments', 'next', 'week.:/', 'tired', 'shoving', 'stuff', 'me.', 'ugh', 'normal', 'body?']",False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Dun b sad.. It's over.. Dun thk abt it already. Concentrate on ur other papers k.,81,"['dun', 'b', 'sad..', 'over..', 'dun', 'thk', 'abt', 'already.', 'concentrate', 'ur', 'papers', 'k.']",False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"Greetings me, ! Consider yourself excused.",42,"['greetings', 'me,', '!', 'consider', 'excused.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,No drama Pls.i have had enough from you and family while i am struggling in the hot sun in a strange place.No reason why there should be an ego of not going 'IF NOT INVITED' when actually its necessity to go.wait for very serious reppurcussions.,245,"['drama', 'pls.i', 'enough', 'family', 'struggling', 'hot', 'sun', 'strange', 'place.no', 'reason', 'ego', 'going', ""'if"", ""invited'"", 'actually', 'necessity', 'go.wait', 'serious', 'reppurcussions.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,they released another Italian one today and it has a cosign option,66,"['released', 'another', 'italian', 'one', 'today', 'cosign', 'option']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"You at mu? You should try to figure out how much money everyone has for gas and alcohol, jay and I are trying to figure out our weed budget",139,"['mu?', 'try', 'figure', 'much', 'money', 'everyone', 'gas', 'alcohol,', 'jay', 'trying', 'figure', 'weed', 'budget']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spam,WINNER! As a valued network customer you hvae been selected to receive a £900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM,149,"['winner!', 'valued', 'network', 'customer', 'hvae', 'selected', 'receive', '£900', 'reward!', 'collect', 'call', '09061701444.', 'valid', '24', 'hours', 'only.', 'acl03530150pm']",True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,HCL chennai requires FRESHERS for voice process.Excellent english needed.Salary upto  &lt;#&gt; .Call Ms.Suman  &lt;#&gt;  for Telephonic interview -via Indyarocks.com,167,"['hcl', 'chennai', 'requires', 'freshers', 'voice', 'process.excellent', 'english', 'needed.salary', 'upto', '&lt;#&gt;', '.call', 'ms.suman', '&lt;#&gt;', 'telephonic', 'interview', '-via', 'indyarocks.com']",False,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Dai what this da.. Can i send my resume to this id.,51,"['dai', 'da..', 'send', 'resume', 'id.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ham,"I know where the  &lt;#&gt;  is, I'll be there around 5",55,"['know', '&lt;#&gt;', 'is,', 'around', '5']",False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ham,Yup i've finished c ü there...,30,"['yup', 'finished', 'c', 'ü', 'there...']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Remember to ask alex about his pizza,36,"['remember', 'ask', 'alex', 'pizza']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,No da..today also i forgot..,28,"['da..today', 'also', 'forgot..']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"Ola would get back to you maybe not today but I ve told him you can be his direct link in the US in getting cars he bids for online, you arrange shipping and you get a cut. Or U????? For a partnership where U????? Invest money for shipping and he takes care of the rest!U??Wud b self reliant soon dnt worry",306,"['ola', 'would', 'get', 'back', 'maybe', 'today', 'told', 'direct', 'link', 'us', 'getting', 'cars', 'bids', 'online,', 'arrange', 'shipping', 'get', 'cut.', 'u?????', 'partnership', 'u?????', 'invest', 'money', 'shipping', 'takes', 'care', 'rest!u??wud', 'b', 'self', 'reliant', 'soon', 'dnt', 'worry']",False,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Fwiw the reason I'm only around when it's time to smoke is that because of gas I can only afford to be around when someone tells me to be and that apparently only happens when somebody wants to light up,202,"['fwiw', 'reason', 'around', 'time', 'smoke', 'gas', 'afford', 'around', 'someone', 'tells', 'apparently', 'happens', 'somebody', 'wants', 'light']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ham,"Hello, my boytoy! I made it home and my constant thought is of you, my love. I hope your having a nice visit but I can't wait till you come home to me ...*kiss*",160,"['hello,', 'boytoy!', 'made', 'home', 'constant', 'thought', 'you,', 'love.', 'hope', 'nice', 'visit', ""can't"", 'wait', 'till', 'come', 'home', '...*kiss*']",False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ham,Congrats kano..whr s the treat maga?,36,"['congrats', 'kano..whr', 'treat', 'maga?']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Who u talking about?,20,"['u', 'talking', 'about?']",False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Yup...,6,['yup...'],False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"U wake up already? Wat u doing? U picking us up later rite? I'm taking sq825, reaching ard 7 smth 8 like dat. U can check e arrival time. C ya soon...",150,"['u', 'wake', 'already?', 'wat', 'u', 'doing?', 'u', 'picking', 'us', 'later', 'rite?', 'taking', 'sq825,', 'reaching', 'ard', '7', 'smth', '8', 'like', 'dat.', 'u', 'check', 'e', 'arrival', 'time.', 'c', 'ya', 'soon...']",False,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ham,Yunny i'm walking in citylink now ü faster come down... Me very hungry...,73,"['yunny', 'walking', 'citylink', 'ü', 'faster', 'come', 'down...', 'hungry...']",False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ham,Er yep sure. Props?,19,"['er', 'yep', 'sure.', 'props?']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"Hiya , have u been paying money into my account? If so, thanks. Got a pleasant surprise when i checked my balance -u c, i don't get statements 4 that acc",153,"['hiya', ',', 'u', 'paying', 'money', 'account?', 'so,', 'thanks.', 'got', 'pleasant', 'surprise', 'checked', 'balance', '-u', 'c,', 'get', 'statements', '4', 'acc']",False,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
spam,U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16,158,"['u', 'nokia', '6230', 'plus', 'free', 'digital', 'camera.', 'u', 'get', 'u', 'win', 'free', 'auction.', 'take', 'part', 'send', 'nokia', '83383', 'now.', 'pobox114/14tcr/w1', '16']",True,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
ham,Ok ill send you with in  &lt;DECIMAL&gt;  ok.,45,"['ok', 'ill', 'send', '&lt;decimal&gt;', 'ok.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ham,Bognor it is! Should be splendid at this time of year.,54,"['bognor', 'is!', 'splendid', 'time', 'year.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ham,Yes.i'm in office da:),22,"[""yes.i'm"", 'office', 'da:)']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Ok. I only ask abt e movie. U wan ktv oso?,42,"['ok.', 'ask', 'abt', 'e', 'movie.', 'u', 'wan', 'ktv', 'oso?']",False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Misplaced your number and was sending texts to your old number. Wondering why i've not heard from you this year. All the best in your mcat. Got this number from my atlanta friends,179,"['misplaced', 'number', 'sending', 'texts', 'old', 'number.', 'wondering', 'heard', 'year.', 'best', 'mcat.', 'got', 'number', 'atlanta', 'friends']",False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ham,Dunno lei... I might b eatin wif my frens... If ü wan to eat then i wait 4 ü lar,80,"['dunno', 'lei...', 'might', 'b', 'eatin', 'wif', 'frens...', 'ü', 'wan', 'eat', 'wait', '4', 'ü', 'lar']",False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
spam,FREE entry into our £250 weekly comp just send the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,99,"['free', 'entry', '£250', 'weekly', 'comp', 'send', 'word', 'win', '80086', 'now.', '18', 't&c', 'www.txttowin.co.uk']",True,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ham,Do u noe how 2 send files between 2 computers?,46,"['u', 'noe', '2', 'send', 'files', '2', 'computers?']",False,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ham,"Mmmmm ... I loved waking to your words this morning ! I miss you too, my Love. I hope your day goes well and you are happy. I wait for us to be together again",158,"['mmmmm', '...', 'loved', 'waking', 'words', 'morning', '!', 'miss', 'too,', 'love.', 'hope', 'day', 'goes', 'well', 'happy.', 'wait', 'us', 'together']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ham,jay says he'll put in  &lt;#&gt;,32,"['jay', 'says', 'put', '&lt;#&gt;']",False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Can you just come in for a sec? There's somebody here I want you to see,71,"['come', 'sec?', ""there's"", 'somebody', 'want', 'see']",False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
ham,So the sun is anti sleep medicine.,34,"['sun', 'anti', 'sleep', 'medicine.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,What's happening with you. Have you gotten a job and have you begun registration for permanent residency,104,"[""what's"", 'happening', 'you.', 'gotten', 'job', 'begun', 'registration', 'permanent', 'residency']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Yup ok...,9,"['yup', 'ok...']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Glad it went well :) come over at 11 then we'll have plenty of time before claire goes to work.,95,"['glad', 'went', 'well', ':)', 'come', '11', 'plenty', 'time', 'claire', 'goes', 'work.']",False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ham,Ok enjoy . R u there in home.,29,"['ok', 'enjoy', '.', 'r', 'u', 'home.']",False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ham,"Can you pls pls send me a mail on all you know about relatives coming to deliver here? All you know about costs, risks, benefits and anything else. Thanks.",155,"['pls', 'pls', 'send', 'mail', 'know', 'relatives', 'coming', 'deliver', 'here?', 'know', 'costs,', 'risks,', 'benefits', 'anything', 'else.', 'thanks.']",False,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
ham,You do what all you like,24,['like'],False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ham,That's y we haf to combine n c how lor...,41,"[""that's"", 'haf', 'combine', 'n', 'c', 'lor...']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,The monthly amount is not that terrible and you will not pay anything till 6months after finishing school.,106,"['monthly', 'amount', 'terrible', 'pay', 'anything', 'till', '6months', 'finishing', 'school.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Hmmm:)how many players selected?,32,"['hmmm:)how', 'many', 'players', 'selected?']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"They said if its gonna snow, it will start around 8 or 9 pm tonite! They are predicting an inch of accumulation.",112,"['said', 'gonna', 'snow,', 'start', 'around', '8', '9', 'pm', 'tonite!', 'predicting', 'inch', 'accumulation.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,I dont. Can you send it to me. Plus how's mode.,47,"['dont.', 'send', 'me.', 'plus', ""how's"", 'mode.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ham,Aiyo please ü got time meh.,27,"['aiyo', 'please', 'ü', 'got', 'time', 'meh.']",False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ham,Package all your programs well,30,"['package', 'programs', 'well']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"She is our sister.. She belongs 2 our family.. She is d hope of tomorrow.. Pray 4 her,who was fated 4 d Shoranur train incident. Lets hold our hands together &amp; fuelled by love &amp; concern prior 2 her grief &amp; pain. Pls join in dis chain &amp; pass it. STOP VIOLENCE AGAINST WOMEN.",289,"['sister..', 'belongs', '2', 'family..', 'hope', 'tomorrow..', 'pray', '4', 'her,who', 'fated', '4', 'shoranur', 'train', 'incident.', 'lets', 'hold', 'hands', 'together', '&amp;', 'fuelled', 'love', '&amp;', 'concern', 'prior', '2', 'grief', '&amp;', 'pain.', 'pls', 'join', 'dis', 'chain', '&amp;', 'pass', 'it.', 'stop', 'violence', 'women.']",False,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
ham,So are you guys asking that i get that slippers again or its gone with last year,80,"['guys', 'asking', 'get', 'slippers', 'gone', 'last', 'year']",False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Company is very good.environment is terrific and food is really nice:),70,"['company', 'good.environment', 'terrific', 'food', 'really', 'nice:)']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spam,"Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk",101,"['text82228>>', 'get', 'ringtones,', 'logos', 'games', 'www.txt82228.com.', 'questions:', 'info@txt82228.co.uk']",True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Honestly i've just made a lovely cup of tea and promptly dropped my keys in it and then burnt my fingers getting them out!,122,"['honestly', 'made', 'lovely', 'cup', 'tea', 'promptly', 'dropped', 'keys', 'burnt', 'fingers', 'getting', 'out!']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Yup but not studying surfing lor. I'm in e lazy mode today.,59,"['yup', 'studying', 'surfing', 'lor.', 'e', 'lazy', 'mode', 'today.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Please sen :)my kind advice :-)please come here and try:-),58,"['please', 'sen', ':)my', 'kind', 'advice', ':-)please', 'come', 'try:-)']",False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
